,formattedAddress,location,rating,businessStatus,userRatingCount,displayName,primaryTypeDisplayName,priceRange,websiteUri
421,"C. 15 201-E x 20 y 22, García Ginerés, 97070 Mérida, Yuc., Mexico","{'latitude': 20.9906889, 'longitude': -89.6327816}",4.7,OPERATIONAL,374.0,"{'text': 'Don Massu', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://linktr.ee/donmassucafe
422,"P.º de Montejo 433, Zona Paseo Montejo, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9888798, 'longitude': -89.617227}",4.6,OPERATIONAL,641.0,"{'text': 'JUSTO Bread Studio', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.instagram.com/justo.bread.studio/
423,"Av. Colón 363J, García Ginerés, 97070 Mérida, Yuc., Mexico","{'latitude': 20.986871999999998, 'longitude': -89.6245952}",4.4,OPERATIONAL,551.0,"{'text': 'Estación 72', 'languageCode': 'en'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.estacion72.mx/
424,"C. 60 326 Col, Alcalá Martín, 97050 Mérida, Yuc., Mexico","{'latitude': 20.992383099999998, 'longitude': -89.6203788}",4.6,OPERATIONAL,1869.0,"{'text': 'Kadus Bistro', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
425,"C. 16 93, Yucatán, 97050 Mérida, Yuc., Mexico","{'latitude': 20.994215699999998, 'longitude': -89.6229689}",4.5,OPERATIONAL,30.0,"{'text': 'YKAB CAFÉ', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",http://ykabcafe.com/
426,"C. 62 295D, Alcalá Martín, 97050 Mérida, Yuc., Mexico","{'latitude': 20.9899652, 'longitude': -89.6221539}",4.8,OPERATIONAL,73.0,"{'text': 'Xanath. Restaurante y Cafetería', 'languageCode': 'es'}","{'text': 'Restaurant', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.facebook.com/xanathcafe01/
427,"Planta Alta x 21, C. 60 312, Alcalá Martín, 97050 Mérida, Yuc., Mexico","{'latitude': 20.9951279, 'longitude': -89.62071879999999}",3.5,OPERATIONAL,41.0,"{'text': 'Cafetería Polifuncional', 'languageCode': 'es'}","{'text': 'Cafeteria', 'languageCode': 'en-US'}",,
428,"Av. Colón 451, Zona Paseo Montejo, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9861112, 'longitude': -89.61888669999999}",3.8,OPERATIONAL,45.0,"{'text': 'Kuun by Nespresso', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",http://www.fiestamericana.com/
429,"C. 31 102, Itzimná, 97128 Mérida, Yuc., Mexico","{'latitude': 20.9978244, 'longitude': -89.6123204}",4.5,OPERATIONAL,3086.0,"{'text': 'Starbucks', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",http://www.starbucks.com.mx/
430,"Cto. Colonias 39, Col. México, México, 97158 Mérida, Yuc., Mexico","{'latitude': 20.9986377, 'longitude': -89.61351669999999}",4.5,OPERATIONAL,1241.0,"{'text': 'The Italian Coffee', 'languageCode': 'en'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.italiancoffeeyucatan.com/
431,"C. 33ᴰ, Reparto Dolores Patrón, 97070 Mérida, Yuc., Mexico","{'latitude': 20.987970999999998, 'longitude': -89.624685}",4.7,OPERATIONAL,393.0,"{'text': 'Macchiato', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.instagram.com/macchiato.mid/
432,"Plaza Americana, C. 56-A 451-local 55, Zona Paseo Montejo, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.986676499999998, 'longitude': -89.6190242}",4.4,OPERATIONAL,7.0,"{'text': 'Sweets & Coffee', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
433,"Cto. Colonias 138A, Buenavista, 97127 Mérida, Yuc., Mexico","{'latitude': 20.9980332, 'longitude': -89.6193248}",4.3,OPERATIONAL,2273.0,"{'text': ""Dunkin' Donuts"", 'languageCode': 'en'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
434,"C. 17 138B, Itzimná, 97100 Mérida, Yuc., Mexico","{'latitude': 20.9944329, 'longitude': -89.61625}",4.5,OPERATIONAL,36.0,"{'text': 'Centro Cultural Dante', 'languageCode': 'es'}","{'text': 'Cultural Center', 'languageCode': 'en-US'}",,http://www.ccdante.com/
435,"Cerca de C. 62 1939, Yucatán, 97050 Mérida, Yuc 20.9943296, -89.6227691, X9VG+PVQ, Yucatán, 97050 Mérida, Yuc., Mexico","{'latitude': 20.994313, 'longitude': -89.62281300000001}",5.0,OPERATIONAL,1.0,"{'text': 'TIENDA ESTADIO SALVADOR ALVARADO', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
436,"C. 31 144-A x 40 y 38, Buenavista, 97127 Mérida, Yuc., Mexico","{'latitude': 20.9980217, 'longitude': -89.6203599}",4.8,OPERATIONAL,60.0,"{'text': 'Lola´s Lunch', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
437,"C. 27 227, Miguel Alemán, 97148 Mérida, Yuc., Mexico","{'latitude': 20.991851999999998, 'longitude': -89.59821939999999}",4.7,OPERATIONAL,214.0,"{'text': 'Café Relato, Casa Tostadora', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.instagram.com/caferelato/
438,"Calle18 #107 por 27 Y 29, Col. México, México, 97125 Mérida, Yuc., Mexico","{'latitude': 20.999347, 'longitude': -89.6104639}",4.6,OPERATIONAL,918.0,"{'text': 'Manifesto Barra Cold Brew', 'languageCode': 'es'}","{'text': 'Breakfast Restaurant', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",http://www.manifesto.mx/
439,"C. 27 279, Miguel Alemán, 97148 Mérida, Yuc., Mexico","{'latitude': 20.9887087, 'longitude': -89.60244259999999}",4.7,OPERATIONAL,82.0,"{'text': 'Cafetería Fluffy - Brunch, bakery, coffee', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",https://www.facebook.com/share/1Uz2VsC3Ya/?mibextid=wwXIfr
440,"C. 27 no. 281, entre 28, Miguel Alemán, 97148 Mérida, Yuc., Mexico","{'latitude': 20.9885645, 'longitude': -89.6025063}",4.6,OPERATIONAL,68.0,"{'text': 'Sitå Velú', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
441,"C. 24 Por 31A y 31B, Miguel Alemán, 97148 Mérida, Yuc., Mexico","{'latitude': 20.9885195, 'longitude': -89.5977691}",4.9,OPERATIONAL,71.0,"{'text': 'Lóoch Barrita de Café', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
442,"C. 36 662, Miguel Alemán, 97148 Mérida, Yuc., Mexico","{'latitude': 20.991768999999998, 'longitude': -89.60363799999999}",4.7,OPERATIONAL,78.0,"{'text': 'Komorebi Café', 'languageCode': 'en'}","{'text': 'Restaurant', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",
443,"31 #84, Col. México, México, 97125 Mérida, Yuc., Mexico","{'latitude': 20.997641299999998, 'longitude': -89.6080709}",4.4,OPERATIONAL,1578.0,"{'text': 'Baguettes Café Circuito', 'languageCode': 'en'}","{'text': 'Restaurant', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",http://baguettescafe.com.mx/
444,"Calle 18, Av. Rotary Internacional No. 101, Itzimná, 97100 Mérida, Yuc., Mexico","{'latitude': 20.991091200000003, 'longitude': -89.6109632}",4.7,OPERATIONAL,522.0,"{'text': 'Caffe Latte', 'languageCode': 'en'}","{'text': 'Food', 'languageCode': 'en-US'}",,https://caffelatteitzimna.com.mx/
445,"C. 29 237, entre 24 y 26, Miguel Alemán, 97148 Mérida, Yuc., Mexico","{'latitude': 20.9890369, 'longitude': -89.60067289999999}",5.0,OPERATIONAL,1.0,"{'text': 'Punto Café Merida', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
446,"C. 6-A 67, Felipe Carrillo Puerto, 97208 Mérida, Yuc., Mexico","{'latitude': 20.9966088, 'longitude': -89.600493}",3.9,OPERATIONAL,120.0,"{'text': ""Dunkin' Donuts"", 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
447,"C. 20 300, San Miguel, 97140 Mérida, Yuc., Mexico","{'latitude': 20.9947759, 'longitude': -89.5999183}",4.2,OPERATIONAL,12.0,"{'text': 'Barra andatti Gourmet Alemán', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
448,"C. 3 401, Felipe Carrillo Puerto, 97130 Mérida, Yuc., Mexico","{'latitude': 20.9994728, 'longitude': -89.5982846}",4.8,OPERATIONAL,51.0,"{'text': ""Tuka'an Café/casa tostadora"", 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.instagram.com/tukaancafe
449,"C. 26 296, Miguel Alemán, 97148 Mérida, Yuc., Mexico","{'latitude': 20.991592, 'longitude': -89.6026752}",5.0,OPERATIONAL,1.0,"{'text': 'Helados Kiimakoolal', 'languageCode': 'en'}","{'text': 'Dessert Shop', 'languageCode': 'en-US'}",,
450,"Calle 21 105, Itzimná, 97100 Mérida, Yuc., Mexico","{'latitude': 20.9907067, 'longitude': -89.6095102}",4.7,OPERATIONAL,75.0,"{'text': 'Café Mosaico', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",http://www.instagram.com/cafe_mosaico
451,"C. 27 347, San Esteban, 97149 Mérida, Yuc., Mexico","{'latitude': 20.9945801, 'longitude': -89.5945684}",5.0,OPERATIONAL,12.0,"{'text': 'Sweet Rush POSTRES Y PASTELES', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
452,"C. 6 400, José María Iturralde, 97134 Mérida, Yuc., Mexico","{'latitude': 20.9989197, 'longitude': -89.5957176}",4.4,OPERATIONAL,28.0,"{'text': 'Cielito Lindo - Fiesta', 'languageCode': 'en'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.facebook.com/cielitolindo.coffe
453,"C. 26 Diag. 298, Las Brisas, 97144 Mérida, Yuc., Mexico","{'latitude': 20.9872691, 'longitude': -89.5844225}",4.3,OPERATIONAL,14.0,"{'text': ""Susy's Café-Cocina"", 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
454,"C. 19 881, Jardines de Mérida, 97135 Mérida, Yuc., Mexico","{'latitude': 20.997944099999998, 'longitude': -89.59473469999999}",4.7,OPERATIONAL,278.0,"{'text': 'La Casita de NYNY', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",http://lacasitadenyny.com/
455,"Av Yucatán 807, Jardines de Mérida, 97135 Mérida, Yuc., Mexico","{'latitude': 20.999271399999998, 'longitude': -89.5940778}",4.9,OPERATIONAL,56.0,"{'text': 'Cafe Central Mid Av Yucatan', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
456,"97143, Leandro Valle, 97143 Mérida, Yuc., Mexico","{'latitude': 20.992011299999998, 'longitude': -89.57133019999999}",4.4,OPERATIONAL,109.0,"{'text': 'Yo Rosarito Café', 'languageCode': 'es'}","{'text': 'Cafeteria', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
457,"Plaza Mura, C. 20 entre 37 y 39, Leandro Valle, 97143 Mérida, Yuc., Mexico","{'latitude': 20.9972754, 'longitude': -89.57111979999999}",4.4,OPERATIONAL,790.0,"{'text': 'Café & Canela', 'languageCode': 'es'}","{'text': 'Restaurant', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",https://www.facebook.com/cafeycanelarestaurante/
458,"C. 20 147, Itzimná 108, 97143 Mérida, Yuc., Mexico","{'latitude': 20.9928597, 'longitude': -89.5716003}",5.0,OPERATIONAL,13.0,"{'text': 'Gran Mordida', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
459,"C. 27 Diag. 311-por 26c y 27, Itzimná Polígono 108, 97143 Mérida, Yuc., Mexico","{'latitude': 20.9928509, 'longitude': -89.5725688}",4.5,OPERATIONAL,8.0,"{'text': 'Café 108', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
460,"C. 20 242, Leandro Valle, 97198 Mérida, Yuc., Mexico","{'latitude': 20.9935188, 'longitude': -89.5713287}",4.4,OPERATIONAL,24.0,"{'text': 'Mayuquita Cross & Rolls', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
461,"C. 43 253-12 y 14, Leandro Valle, 97143 Mérida, Yuc., Mexico","{'latitude': 20.9948454, 'longitude': -89.5672432}",5.0,OPERATIONAL,18.0,"{'text': 'Argos Cold Drinks & Desserts', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.instagram.com/argoscd?igsh=aTEyNTRxeTM2czR6
462,"C. 35 262, CTM, 97142 Mérida, Yuc., Mexico","{'latitude': 20.987457499999998, 'longitude': -89.5698135}",3.0,OPERATIONAL,2.0,"{'text': '¡Ay calaverita!', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
463,"C. 35 & Calle 16ᴬ, Sta Maria Chuburná, 97138 Mérida, Yuc., Mexico","{'latitude': 20.998897799999998, 'longitude': -89.5704773}",4.4,OPERATIONAL,17.0,"{'text': 'Coffee Coffee No Mi', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.facebook.com/profile.php?id=61556543244042&mibextid=ZbWKwL
464,"C. 123 770, Los Héroes, 97306 Mérida, Yuc., Mexico","{'latitude': 20.9882465, 'longitude': -89.5440809}",5.0,OPERATIONAL,4.0,"{'text': 'Snacks & coffee Mika', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
465,"C. 136 608-x 105, Los Héroes, 97306 Mérida, Yuc., Mexico","{'latitude': 20.9929864, 'longitude': -89.5316051}",4.6,OPERATIONAL,36.0,"{'text': 'Kukulcán Cafetería Los Héroes', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
466,"C. 158 Diagonal, Los Héroes, 97306 Mérida, Yuc., Mexico","{'latitude': 20.9870704, 'longitude': -89.54255370000001}",4.2,OPERATIONAL,15.0,"{'text': 'La Fresa Repostería 🍓', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
467,"C. 123 Nº 695, Los Héroes, 97306 Mérida, Yuc., Mexico","{'latitude': 20.988799099999998, 'longitude': -89.539568}",4.7,OPERATIONAL,3.0,"{'text': 'EL CALLEJÓN', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
468,"C. 127 566-138 138B, Los Héroes, 97306 Mérida, Yuc., Mexico","{'latitude': 20.9876336, 'longitude': -89.5334158}",5.0,OPERATIONAL,2.0,"{'text': 'Labobba', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
469,"C. 121 545, Los Héroes, 97306 Mérida, Yuc., Mexico","{'latitude': 20.9893744, 'longitude': -89.5327458}",4.7,OPERATIONAL,69.0,"{'text': 'Cafetería Mon amour', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
470,"C. 113 647, entre 152 y 148A, Los Héroes, 97306 Mérida, Yuc., Mexico","{'latitude': 20.9911946, 'longitude': -89.53951599999999}",5.0,OPERATIONAL,2.0,"{'text': 'Piso Negro', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,https://www.facebook.com/pisonegromx?mibextid=LQQJ4d
471,"C. 109 689-por 148 B y 152, Los Héroes, 97306 Mérida, Yuc., Mexico","{'latitude': 20.9923717, 'longitude': -89.54014660000001}",4.7,OPERATIONAL,18.0,"{'text': 'TTATTEHAUS® CAFETERÍA', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
472,"C. 110, 97314 Mérida, Yuc., Mexico","{'latitude': 21.0110815, 'longitude': -89.7214664}",5.0,OPERATIONAL,2.0,"{'text': 'Frappería El Paraíso', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
473,"C. 33 900, 97314 Mérida, Yuc., Mexico","{'latitude': 21.010049199999997, 'longitude': -89.7200333}",5.0,OPERATIONAL,1.0,"{'text': 'El sabor que te conte', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
474,"275F+RG, 97314 Merida, Yucatan, Mexico","{'latitude': 21.0095655, 'longitude': -89.7260244}",5.0,OPERATIONAL,3.0,"{'text': 'Frappes, chamoyadas, sodas, esquimos', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
475,"C. 31 945c, entre Calle 110D, Cd Caucel, 97314 Mérida, Yuc., Mexico","{'latitude': 21.0107616, 'longitude': -89.72291390000001}",5.0,OPERATIONAL,2.0,"{'text': 'Café Amor', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
476,"C. 39ᴬ 898d, Cd Caucel, 97314 Mérida, Yuc., Mexico","{'latitude': 21.0061924, 'longitude': -89.720233}",,OPERATIONAL,,"{'text': 'RAIBOW COFFEE', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
477,"C. 94 600-Local #5, entre 31 y 33, Villas de Caucel, Villas de caucel, 97314 Mérida, Yuc., Mexico","{'latitude': 21.005326399999998, 'longitude': -89.7067457}",4.7,OPERATIONAL,30.0,"{'text': 'Xiingon Cafetería de Barrio', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
478,"C. 29 845, entre calles 108 y 110, FRACC. VILLA JARDÍN, 97314 Caucel, Yuc., Mexico","{'latitude': 21.011400899999998, 'longitude': -89.7160617}",5.0,OPERATIONAL,1.0,"{'text': 'amor con sabor a caffé', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
479,"C. 49 773, Cd Caucel, 97314 Mérida, Yuc., Mexico","{'latitude': 21.001278, 'longitude': -89.71032300000002}",4.8,OPERATIONAL,13.0,"{'text': 'Frappélares & snacks', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
480,"CALLE 31, C. 110-B 867-INT 37 X 110 Y, VILLA JARIN, 97314 Mérida, Yuc., Mexico","{'latitude': 21.0101005, 'longitude': -89.7178244}",4.1,OPERATIONAL,7.0,"{'text': 'FRAPPES SUNNY GO', 'languageCode': 'es'}","{'text': 'Cafeteria', 'languageCode': 'en-US'}",,
481,"Calle 70 #637 x 39 A y 43, Caucel, 97314 Plaza Premium Caucel, local #6, Cd Caucel, 97314 Mérida, Yuc., Mexico","{'latitude': 21.0012267, 'longitude': -89.6945523}",4.6,OPERATIONAL,78.0,"{'text': 'Kaffi Caucel', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://linktr.ee/kaffimid
482,"Caucel, 97314 Caucel, Yuc., Mexico","{'latitude': 21.004877099999998, 'longitude': -89.69919499999999}",4.4,OPERATIONAL,242.0,"{'text': 'AMADA MÍA BISTRO CAFÉ CAUCEL', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",
483,"C. 31 695-B-Por 78a y 86, 97314 Caucel, Yuc., Mexico","{'latitude': 21.0052605, 'longitude': -89.6995089}",4.2,OPERATIONAL,120.0,"{'text': 'Divino Cielo Café Mérida', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",https://www.instagram.com/divinocielocafemerida/profilecard/?igsh=MWw3dDhqbHVveHNjaQ==
484,"Cd Caucel, 97314 Mérida, Yuc., Mexico","{'latitude': 21.005228, 'longitude': -89.69514050000001}",4.1,OPERATIONAL,158.0,"{'text': 'Café & Canela', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",
485,"C. 31 78a, Caucel, 97314 Caucel, Yuc., Mexico","{'latitude': 21.0049948, 'longitude': -89.6996496}",4.6,OPERATIONAL,91.0,"{'text': 'SIMONA Caucel', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",https://www.instagram.com/simona.rest/
486,"C. 62 674, Cd Caucel, 97314 Mérida, Yuc., Mexico","{'latitude': 20.9997519, 'longitude': -89.68860219999999}",4.5,OPERATIONAL,535.0,"{'text': 'Café Murano', 'languageCode': 'en'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://facebook.com/pg/cafemuranomexico/menu/?referrer=MENU_SHARING
